the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y,lat,lng
0101000020E61000000CF96F77F9C852C08922C57C50034440,3158185,0101000020110F0000507E35EE86E85FC1FDD1A27392935241,13813714,35,2,2024-01-01 05:45:00+00,1/1/24,0:45:00,0,2.02435E+11,4800 BLOCK N 10TH ST,500,Burglary Residential,-75.14022623,40.02589378,40.02589378,-75.14022623
0101000020E6100000D7ECB390E1CE52C0303F60B316F64340,3188002,0101000020110F00006B0ADE618FF25FC1D6E7471AEA845241,13598871,12,3,2024-01-01 05:47:00+00,1/1/24,0:47:00,0,2.02412E+11,6500 BLOCK GRAYS AV,600,Theft from Vehicle,-75.23251741,39.92256777,39.92256777,-75.23251741
0101000020E61000003E3C4B9091C452C0B9D9E57C2D044440,3204014,0101000020110F00002E85EC120BE15FC10D55859387945241,12992470,15,2,2024-01-01 05:49:00+00,1/1/24,0:49:00,0,2.02415E+11,2000 BLOCK DEVEREAUX AV,1400,Vandalism/Criminal Mischief,-75.0713845,40.03263818,40.03263818,-75.0713845
0101000020E6100000650921D611C452C03B0575A1A4034440,3184302,0101000020110F00007FF1CC1D32E05FC1C605F0C6EF935241,13356288,15,2,2024-01-01 05:52:00+00,1/1/24,0:52:00,0,2.02415E+11,3000 BLOCK MC KINLEY ST,800,Other Assaults,-75.06358865,40.02846163,40.02846163,-75.06358865
0101000020E610000007A4F59E67CE52C0E1C20D3A99F64340,3203449,0101000020110F0000B692633FC0F15FC1091EB5A77A855241,13473954,12,3,2024-01-01 05:57:00+00,1/1/24,0:57:00,0,2.02412E+11,2400 BLOCK S 61ST ST,500,Burglary Residential,-75.22507452,39.92655111,39.92655111,-75.22507452
0101000020E61000002775D91A17CB52C09DBA3476F0FF4340,3185368,0101000020110F000068652CF51EEC5FC114A7CA57D48F5241,12925035,39,3,2024-01-01 05:58:00+00,1/1/24,0:58:00,0,2.02439E+11,N 26TH ST & W CAMBRIA ST,2600,All Other Offenses,-75.17328521,39.99952581,39.99952581,-75.17328521
0101000020E61000002775D91A17CB52C09DBA3476F0FF4340,3196051,0101000020110F000068652CF51EEC5FC114A7CA57D48F5241,12986901,39,3,2024-01-01 05:58:00+00,1/1/24,0:58:00,0,2.02439E+11,N 26TH ST & W CAMBRIA ST,2600,All Other Offenses,-75.17328521,39.99952581,39.99952581,-75.17328521
0101000020E61000002775D91A17CB52C09DBA3476F0FF4340,3208243,0101000020110F000068652CF51EEC5FC114A7CA57D48F5241,12955818,39,3,2024-01-01 05:58:00+00,1/1/24,0:58:00,0,2.02439E+11,N 26TH ST & W CAMBRIA ST,2600,All Other Offenses,-75.17328521,39.99952581,39.99952581,-75.17328521
0101000020E610000016F44143FDC752C047A3C87BD1FE4340,3209646,0101000020110F000096DF7389DAE65FC1E8999E32968E5241,13078445,24,2,2024-01-01 06:03:00+00,1/1/24,1:03:00,1,2.02424E+11,2700 BLOCK C ST,1500,Weapon Violations,-75.12483293,39.99076793,39.99076793,-75.12483293
0101000020E6100000BE5E4824DDC852C084028449D0014440,3162102,0101000020110F0000A49D64D156E85FC11465D95EE8915241,13387516,25,1,2024-01-01 06:06:00+00,1/1/24,1:06:00,1,2.02425E+11,4100 BLOCK N MARSHALL ST,800,Other Assaults,-75.13849742,40.01416892,40.01416892,-75.13849742
