cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,lat,lng
3255540,0101000020110F0000AC33A03C81E25FC1B528A3EEF7915241,18298504,15,1,2024-07-14 05:13:00+00,7/14/24,1:13:00,1,2.02E+11,1600 BLOCK ORTHODOX ST,2600,All Other Offenses,40.01459718,-75.08482915
3255583,0101000020110F00008FB967808CF15FC1418C1986EE875241,18406843,12,4,2024-07-15 01:54:00+00,7/14/24,21:54:00,21,2.02E+11,1000 BLOCK S 52nd St,800,Other Assaults,39.9438502,-75.22321515
3255608,0101000020110F000002DA52128BE15FC12A705DF8F9925241,18367565,15,1,2024-07-14 17:43:00+00,7/14/24,13:43:00,13,2.02E+11,1600 BLOCK GRANITE ST,800,Other Assaults,40.02169804,-75.07598379
3255685,0101000020110F0000039EE7EA10E05FC1F9D95FD8CA935241,18297948,15,2,2024-07-14 05:03:00+00,7/14/24,1:03:00,1,2.02E+11,FRANKFORD AV & HARBISON AV,2400,Disorderly Conduct,40.02744546,-75.06239573
3255697,0101000020110F000094C0DA580EEA5FC1AB2EA0B5B0975241,18365906,35,3,2024-07-14 07:17:00+00,7/14/24,3:17:00,3,2.02E+11,6500 BLOCK N LAMBERT ST,400,Aggravated Assault Firearm,40.05489608,-75.15429085
3255760,0101000020110F00007029B4FAE2E45FC17F7CD135A18E5241,18300009,24,3,2024-07-15 01:52:00+00,7/14/24,21:52:00,21,2.02E+11,2200 BLOCK E ALLEGHENY AV,800,Other Assaults,39.9910711,-75.10673879
3255844,0101000020110F000020AB6C3A02EF5FC150A39E9BAA895241,18297961,18,3,2024-07-14 18:06:00+00,7/14/24,14:06:00,14,2.02E+11,3900 BLOCK LUDLOW ST,1400,Vandalism/Criminal Mischief,39.956083,-75.19984913
3255891,0101000020110F000060B49B5D2FF35FC13138376B15855241,18406069,12,2,2024-07-14 08:52:00+00,7/14/24,4:52:00,4,2.02E+11,6700 BLOCK YOCUM ST,800,Other Assaults,39.92376143,-75.23826603
3255892,0101000020110F000063A95993C6E45FC1F2AB9C6D53905241,18406080,24,1,2024-07-14 06:09:00+00,7/14/24,2:09:00,2,2.02E+11,1200 BLOCK E SEDGLEY AV,1500,Weapon Violations,40.00302389,-75.10571817
3255994,0101000020110F0000030CFF26ADE85FC1585A353A12915241,18298260,25,1,2024-07-14 19:20:00+00,7/14/24,15:20:00,15,2.02E+11,700 BLOCK W ERIE AV,800,Other Assaults,40.00827539,-75.14159964
3256068,0101000020110F00003E30CF18F3E95FC1AFEEEF56A4855241,18342465,3,2,2024-07-14 23:57:00+00,7/14/24,19:57:00,19,2.02E+11,1600 BLOCK S ORKNEY ST,1400,Vandalism/Criminal Mischief,39.92769974,-75.15331168
3256072,0101000020110F000002CD29237CE45FC130116D5C0B915241,18299788,24,1,2024-07-14 23:56:00+00,7/14/24,19:56:00,19,2.02E+11,4000 BLOCK L ST,1400,Vandalism/Criminal Mischief,40.00808641,-75.10304341
3256088,0101000020110F0000ABE5C199ADE05FC1F94AF57FC1965241,18343038,2,3,2024-07-14 14:41:00+00,7/14/24,10:41:00,10,2.02E+11,7100 BLOCK RUTLAND ST,800,Other Assaults,40.04831658,-75.06802576
3256139,0101000020110F00000E5FE04E7AEB5FC109090315F2865241,18297718,17,1,2024-07-14 23:29:00+00,7/14/24,19:29:00,19,2.02E+11,1100 BLOCK S BROAD ST,800,Other Assaults,39.93689543,-75.16736892
3256153,0101000020110F0000D0080D464FF15FC1490DBBE362905241,18297987,19,3,2024-07-14 05:57:00+00,7/14/24,1:57:00,1,2.02E+11,4400 BLOCK CITY AV,1400,Vandalism/Criminal Mischief,40.00344946,-75.22101507
3256178,0101000020110F0000844BA1DEC2E85FC1A6CA1D4D91875241,18365962,3,1,2024-07-14 13:00:00+00,7/14/24,9:00:00,8,2.02E+11,500 BLOCK S CHRISTOPHER COLUMBUS BLVD,500,Burglary Non-Residential,39.941282,-75.14238
3256219,0101000020110F00008A71D3654FF15FC1A179FC593C885241,18300904,12,4,2024-07-14 14:40:00+00,7/14/24,10:40:00,10,2.02E+11,5000 BLOCK Beaumont St,2600,All Other Offenses,39.94599421,-75.22101953
3256231,0101000020110F00001509FC1575EC5FC15B2010AAF6995241,18299792,14,4,2024-07-14 19:56:00+00,7/14/24,15:56:00,15,2.02E+11,1100 BLOCK E MOUNT PLEASANT AV,800,Other Assaults,40.07090019,-75.17638002
3256246,0101000020110F00002155AD5824E55FC16E09E356078E5241,18342771,24,3,2024-07-14 16:59:00+00,7/14/24,12:59:00,12,2.02E+11,3000 BLOCK ARAMINGO AV,800,Other Assaults,39.98683497,-75.1090876
3256309,0101000020110F00008BEDF21E46E95FC153CD2FBE058D5241,18344151,26,2,2024-07-14 04:05:00+00,7/14/24,0:05:00,0,2.02E+11,1800 BLOCK N FRANKLIN ST,700,Motor Vehicle Theft,39.97974264,-75.1470962
3256357,0101000020110F000044DD03CF67DB5FC1554C92D416965241,18405439,8,1,2024-07-14 19:29:00+00,7/14/24,15:29:00,15,2.02E+11,ASHBURNER ST  & FRANKFORD AV,1400,Vandalism/Criminal Mischief,40.0436219,-75.01952421
3256388,0101000020110F0000D1706519EBEA5FC1F2A10CDAF8965241,18341908,14,1,2024-07-15 00:14:00+00,7/14/24,20:14:00,20,2.02E+11,1000 BLOCK E PRICE ST,2600,All Other Offenses,40.0498391,-75.16222305
3256391,0101000020110F0000F52A64807EF25FC16E02D45A488B5241,18300928,19,2,2024-07-14 23:55:00+00,7/14/24,19:55:00,19,2.02E+11,5500 BLOCK HAVERFORD AV,1400,Vandalism/Criminal Mischief,39.96747816,-75.23191084
3256437,0101000020110F0000958A697EC9EA5FC1F4B818025C975241,18342785,14,1,2024-07-15 03:10:00+00,7/14/24,23:10:00,23,2.02E+11,5800 BLOCK ANDERSON ST,1400,Vandalism/Criminal Mischief,40.05256643,-75.16101552
3256459,0101000020110F00006BC41839C7E75FC13D294484BA935241,18343366,35,2,2024-07-15 03:45:00+00,7/14/24,23:45:00,23,2.02E+11,4900 BLOCK N FAIRHILL ST,800,Other Assaults,40.02699618,-75.13333768
3256502,0101000020110F0000AC33A03C81E25FC1B528A3EEF7915241,18404455,15,1,2024-07-14 05:05:00+00,7/14/24,1:05:00,1,2.02E+11,1600 BLOCK ORTHODOX ST,2600,All Other Offenses,40.01459718,-75.08482915
3256573,0101000020110F0000E0A789AF9DF15FC18838BB3BB7895241,18366828,18,2,2024-07-14 16:00:00+00,7/14/24,12:00:00,12,2.02E+11,5100 BLOCK WALNUT ST,2600,All Other Offenses,39.95643075,-75.22383262
3256681,0101000020110F0000BE5DCD3C71E45FC12C4CE56EEA905241,18298329,24,1,2024-07-14 20:49:00+00,7/14/24,16:49:00,16,2.02E+11,3900 BLOCK L ST,1400,Vandalism/Criminal Mischief,40.00718014,-75.10265175
3256701,0101000020110F0000F5CC936C39DD5FC1ADF483E458955241,18345230,15,2,2024-07-14 16:32:00+00,7/14/24,12:32:00,12,2.02E+11,4000 BLOCK Shelmire,700,Motor Vehicle Theft,40.03839682,-75.03625499
3256938,0101000020110F000045C256CD4DED5FC196408F519C855241,18407435,1,1,2024-07-14 13:32:00+00,7/14/24,9:32:00,9,2.02E+11,2300 BLOCK MC KEAN ST,1400,Vandalism/Criminal Mischief,39.92747872,-75.1841672
3256982,0101000020110F000036F9155BEDE75FC1B70557C4D78F5241,18409310,25,3,2024-07-14 15:16:00+00,7/14/24,11:16:00,11,2.02E+11,200 BLOCK W ALLEGHENY AV,1500,Weapon Violations,39.99962006,-75.13470789
3257038,0101000020110F000093076FB733F25FC119AD025218845241,18304649,12,3,2024-07-14 15:02:00+00,7/14/24,11:02:00,11,2.02E+11,6700 BLOCK GROVERS AV,800,Other Assaults,39.91678652,-75.22922362
3257079,0101000020110F00002E0A6119B9E85FC159949E671E885241,18301671,9,5,2024-07-14 05:59:00+00,7/14/24,1:59:00,1,2.02E+11,200 BLOCK S CHRISTOPHER COLUMBUS BLVD,800,Other Assaults,39.94516924,-75.14202892
3257085,0101000020110F0000FAB1AD3D0EE75FC1270D758EBE925241,18301988,25,2,2024-07-14 06:25:00+00,7/14/24,2:25:00,2,2.02E+11,4500 BLOCK RISING SUN AV,800,Other Assaults,40.02006312,-75.12669079
3257105,0101000020110F0000E501FCAE49F35FC198A402323B8B5241,18302977,19,2,2024-07-14 16:23:00+00,7/14/24,12:23:00,12,2.02E+11,300 BLOCK N SALFORD ST,800,Other Assaults,39.96711576,-75.2392117
3257250,0101000020110F00007AD7C77B84F15FC1F3F0F6A119855241,18373533,12,3,2024-07-14 08:18:00+00,7/14/24,4:18:00,4,2.02E+11,2600 BLOCK S DEWEY ST,800,Other Assaults,39.92387755,-75.22292704
3257267,0101000020110F0000495AD25F2EEB5FC117B609B689965241,18373994,14,1,2024-07-14 21:29:00+00,7/14/24,17:29:00,17,2.02E+11,800 BLOCK E STAFFORD ST,1100,Fraud,40.04678201,-75.16464042
3257351,0101000020110F0000D9F684054DEF5FC1BA7BE3797D905241,18303030,19,3,2024-07-14 04:10:00+00,7/14/24,0:10:00,0,2.02E+11,3600 BLOCK CONSHOHOCKEN AV,1400,Vandalism/Criminal Mischief,40.00418124,-75.20253665
3257434,0101000020110F0000A7D8816747E75FC1082CEEDC64955241,18302045,35,1,2024-07-14 23:48:00+00,7/14/24,19:48:00,19,2.02E+11,5700 BLOCK N LAWRENCE ST,800,Other Assaults,40.03872613,-75.12874482
3257539,0101000020110F0000AC33A03C81E25FC1B528A3EEF7915241,18369186,15,1,2024-07-14 05:13:00+00,7/14/24,1:13:00,1,2.02E+11,1600 BLOCK ORTHODOX ST,2600,All Other Offenses,40.01459718,-75.08482915
3257549,0101000020110F0000C2A51847EAF25FC185EA9CCB87985241,18302068,5,3,2024-07-14 15:10:00+00,7/14/24,11:10:00,11,2.02E+11,8200 BLOCK HENRY AV,800,Other Assaults,40.06081151,-75.23578352
3257594,0101000020110F0000C96A8D5E7CE85FC1F6CF39B072915241,18410027,25,1,2024-07-15 00:35:00+00,7/14/24,20:35:00,20,2.02E+11,700 BLOCK W PIKE ST,1400,Vandalism/Criminal Mischief,40.0109302,-75.13984674
3257646,0101000020110F0000BF5B3313ECEC5FC159C13D3C1D8E5241,18411289,22,2,2024-07-14 05:45:00+00,7/14/24,1:45:00,1,2.02E+11,2000 BLOCK N 29TH ST,800,Other Assaults,39.98743779,-75.18065561
3257728,0101000020110F0000537B5C6685E15FC1EADC8053EB955241,18303730,2,1,2024-07-14 22:15:00+00,7/14/24,18:15:00,18,2.02E+11,1400 BLOCK MAGEE AV,800,Other Assaults,40.04242516,-75.07577999
3257878,0101000020110F0000BF2659DAF4E15FC18EA2C64C07925241,18304437,15,1,2024-07-14 15:17:00+00,7/14/24,11:17:00,11,2.02E+11,4700 BLOCK HAWTHORNE ST,1400,Vandalism/Criminal Mischief,40.0150201,-75.07978479
3257901,0101000020110F0000DF457E7B48F35FC1904148767D8C5241,18372892,19,2,2024-07-14 20:20:00+00,7/14/24,16:20:00,16,2.02E+11,5900 BLOCK LANSDOWNE AV,800,Other Assaults,39.97599016,-75.23916854
3257958,0101000020110F0000E0D0DD24ADE25FC1D253CA4211915241,18370535,15,1,2024-07-14 11:52:00+00,7/14/24,7:52:00,7,2.02E+11,4200 BLOCK TACKAWANNA ST,800,Other Assaults,40.00824879,-75.08640685
3258009,0101000020110F000060D55AC382EB5FC1650AEBC9B68C5241,18372599,22,3,2024-07-14 07:50:00+00,7/14/24,3:50:00,3,2.02E+11,1500 BLOCK N 20TH ST,800,Other Assaults,39.97756867,-75.16767273
3258012,0101000020110F0000D06A7A3A6EE85FC17B53717F37925241,18305463,25,1,2024-07-14 16:37:00+00,7/14/24,12:37:00,12,2.02E+11,4200 BLOCK N FRANKLIN ST,800,Other Assaults,40.01634649,-75.13933862
3258018,0101000020110F00005FFBCABFB8E55FC146D8C5164F8F5241,18301164,24,2,2024-07-14 23:33:00+00,7/14/24,19:33:00,19,2.02E+11,1800 BLOCK E LIPPINCOTT ST,1800,Narcotic / Drug Law Violations,39.99585774,-75.1144201
3258068,0101000020110F00003A2C6C4D2AE95FC17A3E611A888D5241,18303457,26,1,2024-07-15 01:47:00+00,7/14/24,21:47:00,21,2.02E+11,700 BLOCK DIAMOND ST,2600,All Other Offenses,39.9833319,-75.14609661
3258213,0101000020110F0000D472254C73EA5FC13344C501FB8D5241,18306093,22,1,2024-07-14 19:55:00+00,7/14/24,15:55:00,15,2.02E+11,2100 BLOCK N 15TH ST,800,Other Assaults,39.98649544,-75.15791826
3258296,0101000020110F0000BFFB4F407DE05FC1B6AB55DF1A965241,18302509,2,1,2024-07-15 02:56:00+00,7/14/24,22:56:00,22,2.02E+11,6900 BLOCK SYLVESTER ST,800,Other Assaults,40.04373309,-75.06628844
3258297,0101000020110F0000B88CFDD110E25FC1E60012239B935241,18302518,15,2,2024-07-14 13:18:00+00,7/14/24,9:18:00,9,2.02E+11,5300 BLOCK AKRON ST,800,Other Assaults,40.02613276,-75.08078973
3258350,0101000020110F0000D9E06C2379EA5FC1BFC54A0D99905241,18410939,39,3,2024-07-14 12:02:00+00,7/14/24,8:02:00,8,2.02E+11,3000 BLOCK N HEMBERGER ST,1100,Fraud,40.00494024,-75.15812814
3258542,0101000020110F000016502A37F0EB5FC159C03FD43A965241,18302227,14,2,2024-07-14 18:53:00+00,7/14/24,14:53:00,14,2.02E+11,400 BLOCK MECHANIC ST,800,Other Assaults,40.04461216,-75.17160564
3258614,0101000020110F00001EC87F312ADC5FC1F6A19CDD809F5241,18305245,7,3,2024-07-14 19:41:00+00,7/14/24,15:41:00,15,2.02E+11,600 BLOCK PARLIN ST,1400,Vandalism/Criminal Mischief,40.10988584,-75.02650896
3258673,0101000020110F0000C64D90337BF15FC1355D7AC1188A5241,18370981,18,2,2024-07-15 01:03:00+00,7/14/24,21:03:00,21,2.02E+11,5000 BLOCK LUDLOW ST,2600,All Other Offenses,39.95911681,-75.22259351
3258739,0101000020110F0000082A0F6E9AF25FC13551F92D0B8B5241,18407713,19,2,2024-07-15 01:46:00+00,7/14/24,21:46:00,21,2.02E+11,5600 BLOCK Vine St,900,Arson,39.96579343,-75.23291438
3258751,0101000020110F000098F04363B6EA5FC131F5196CE48B5241,18408350,22,3,2024-07-14 16:45:00+00,7/14/24,12:45:00,12,2.02E+11,1400 BLOCK W GIRARD AV,800,Other Assaults,39.97177598,-75.16032899
3258800,0101000020110F000059A17A195EF35FC190D91C7B44895241,18375239,18,1,2024-07-14 20:17:00+00,7/14/24,16:17:00,16,2.02E+11,5800 BLOCK HAZEL AV,2600,All Other Offenses,39.95326999,-75.2399453
3258814,0101000020110F00008838FEAD50E55FC158DFE074EF8F5241,18376000,24,1,2024-07-14 05:04:00+00,7/14/24,1:04:00,1,2.02E+11,900 BLOCK E SCHILLER ST,2600,All Other Offenses,40.00027214,-75.11068061
3258828,0101000020110F00008F37B50FBDEA5FC1566B3998EB895241,18376744,9,2,2024-07-14 19:39:00+00,7/14/24,15:39:00,15,2.02E+11,1300 BLOCK VINE ST,1400,Vandalism/Criminal Mischief,39.95787295,-75.16056879
3258892,0101000020110F000091F83AA877E75FC10A172E5F2A8E5241,18308896,26,3,2024-07-14 15:37:00+00,7/14/24,11:37:00,11,2.02E+11,100 BLOCK E CUMBERLAND ST,700,Motor Vehicle Theft,39.98779945,-75.13047867
3258926,0101000020110F0000A78AC3417FE65FC1B0C619FDC28E5241,18378966,24,2,2024-07-14 15:16:00+00,7/14/24,11:16:00,11,2.02E+11,KENSINGTON AV & HART LA,1800,Narcotic / Drug Law Violations,39.992001,-75.121553
3258954,0101000020110F00002F2E80FC2DDD5FC11593A313D49D5241,18414210,7,2,2024-07-14 16:15:00+00,7/14/24,12:15:00,12,2.02E+11,9900 BLOCK NORWALK RD,1400,Vandalism/Criminal Mischief,40.098101,-75.035844
3259004,0101000020110F0000FE1EFE6FC4EC5FC1E8AB16582D8E5241,18379918,22,2,2024-07-14 14:21:00+00,7/14/24,10:21:00,10,2.02E+11,2800 BLOCK DIAMOND ST,700,Motor Vehicle Theft,39.98788128,-75.17923133
3259027,0101000020110F000075A24B365DE75FC192626FD60E955241,18308562,35,1,2024-07-14 04:29:00+00,7/14/24,0:29:00,0,2.02E+11,5600 BLOCK N LAWRENCE ST,700,Motor Vehicle Theft,40.0363595,-75.12952843
3259036,0101000020110F0000B2954D7D06E05FC1F59AF6FFDD925241,18309734,15,2,2024-07-14 19:03:00+00,7/14/24,15:03:00,15,2.02E+11,6000 BLOCK Cottage,700,Motor Vehicle Theft,40.02092837,-75.06202102
3259050,0101000020110F000022BC40FD04DC5FC1FA7A2FFA4D9C5241,18416826,7,2,2024-07-14 22:06:00+00,7/14/24,18:06:00,18,2.02E+11,9700 BLOCK EVANS ST,700,Motor Vehicle Theft,40.08737773,-75.02517212
3259061,0101000020110F000070F3179457E75FC18171A6CAED935241,18379027,35,2,2024-07-14 15:05:00+00,7/14/24,11:05:00,11,2.02E+11,N 3RD ST & LINDLEY AV,1400,Vandalism/Criminal Mischief,40.028407,-75.129326
3259077,0101000020110F0000D10D51B41EE35FC1A68D4020AC925241,18374569,15,1,2024-07-14 22:47:00+00,7/14/24,18:47:00,18,2.02E+11,1100 BLOCK OVERINGTON ST,800,Other Assaults,40.01955595,-75.09048737
3259099,0101000020110F0000B5D56F5C77E85FC13775CB75C1945241,18308580,35,2,2024-07-14 19:01:00+00,7/14/24,15:01:00,15,2.02E+11,1000 BLOCK WAGNER AV,700,Motor Vehicle Theft,40.03423071,-75.13966678
3259112,0101000020110F0000E4E5089EDAEC5FC199A47FABDE8C5241,18309353,22,4,2024-07-14 09:45:00+00,7/14/24,5:45:00,5,2.02E+11,2700 BLOCK JEFFERSON ST,700,Motor Vehicle Theft,39.97866679,-75.18002831
3259171,0101000020110F00001675F59FD9F15FC1373CED3F608A5241,18375736,19,2,2024-07-14 07:19:00+00,7/14/24,3:19:00,3,2.02E+11,0 BLOCK N LINDENWOOD ST,800,Other Assaults,39.9610859,-75.22598639
3259189,0101000020110F000098B5BB0CD8EC5FC176ED96FF518F5241,18309358,22,2,2024-07-14 13:02:00+00,7/14/24,9:02:00,9,2.02E+11,2600 BLOCK N MYRTLEWOOD ST,700,Motor Vehicle Theft,39.99593783,-75.17993605
3259199,0101000020110F0000B9F515A7E1D75FC15ED06CBDAE995241,18378381,8,2,2024-07-14 12:57:00+00,7/14/24,8:57:00,8,2.02E+11,3600 BLOCK Essex La,800,Other Assaults,40.06892243,-74.98710739
3259268,0101000020110F00005D559C2EEEE75FC14ED56DBDF38D5241,18378745,26,1,2024-07-14 15:11:00+00,7/14/24,11:11:00,11,2.02E+11,2300 BLOCK N HANCOCK ST,800,Other Assaults,39.98629537,-75.13473758
3259272,0101000020110F00004D56401839ED5FC1905EEF28EB935241,18379086,39,1,2024-07-15 01:48:00+00,7/14/24,21:48:00,21,2.02E+11,400 BLOCK W STAFFORD ST,700,Motor Vehicle Theft,40.02833459,-75.18342313
3259334,0101000020110F0000129318099FDF5FC1CB70CFB3F1965241,18310626,2,3,2024-07-14 05:00:00+00,7/14/24,1:00:00,1,2.02E+11,7300 BLOCK BUSTLETON AV,700,Motor Vehicle Theft,40.04964245,-75.05830365
3259378,0101000020110F0000BD69927D9BF25FC17C62DA37528F5241,18375816,19,3,2024-07-15 00:47:00+00,7/14/24,20:47:00,20,2.02E+11,5200 BLOCK REXFORD RD,800,Other Assaults,39.99594388,-75.23295249
3259442,0101000020110F00003972F75D90E85FC16FD37098BC8E5241,18414004,26,1,2024-07-15 00:40:00+00,7/14/24,20:40:00,20,2.02E+11,500 BLOCK W LEHIGH AV,800,Other Assaults,39.991825,-75.14056531
3259456,0101000020110F000044FEC12E58ED5FC15FF9B637518D5241,18309090,22,4,2024-07-14 05:44:00+00,7/14/24,1:44:00,1,2.02E+11,3000 BLOCK CECIL B MOORE AV,700,Motor Vehicle Theft,39.98182074,-75.1845402
3259514,0101000020110F0000AFDF2C9A48EA5FC1FE7C45D708935241,18307574,39,2,2024-07-15 03:40:00+00,7/14/24,23:40:00,23,2.02E+11,4400 BLOCK N 19TH ST,800,Other Assaults,40.02210724,-75.15638411
3259531,0101000020110F000074DDD1CE58E45FC1515C187BB4955241,18375862,2,2,2024-07-14 12:33:00+00,7/14/24,8:33:00,8,2.02E+11,500 BLOCK ANCHOR ST,2600,All Other Offenses,40.04091641,-75.10177393
3259572,0101000020110F000040A1A48AD5E25FC12BFD66C21F975241,18412328,2,2,2024-07-14 14:00:00+00,7/14/24,10:00:00,9,2.02E+11,6600 BLOCK CLARIDGE ST,1400,Vandalism/Criminal Mischief,40.05090928,-75.08785844
3259596,0101000020110F000088781DC745EA5FC1403CBC5FD8995241,18374353,14,1,2024-07-14 12:17:00+00,7/14/24,8:17:00,8,2.02E+11,2300 BLOCK 76TH AV,1400,Vandalism/Criminal Mischief,40.07006728,-75.15628262
3259613,0101000020110F0000AC76919B36E95FC14157540B868B5241,18308739,26,2,2024-07-14 23:34:00+00,7/14/24,19:34:00,19,2.02E+11,900 BLOCK N 6TH ST,700,Motor Vehicle Theft,39.96917701,-75.14653877
3259688,0101000020110F000034812131A3F35FC1D1311269FA8A5241,18414798,19,2,2024-07-14 21:29:00+00,7/14/24,17:29:00,17,2.02E+11,6100 BLOCK RACE ST,700,Motor Vehicle Theft,39.96533161,-75.24242797
3259691,0101000020110F0000B86910B3CBE75FC13544E36AA08D5241,18308766,26,1,2024-07-14 20:29:00+00,7/14/24,16:29:00,16,2.02E+11,2200 BLOCK N HOWARD ST,700,Motor Vehicle Theft,39.98400134,-75.13349853
3259748,0101000020110F000010593FC305EA5FC157360BC373925241,18374414,39,2,2024-07-14 11:58:00+00,7/14/24,7:58:00,7,2.02E+11,1600 BLOCK DOUNTON ST,800,Other Assaults,40.0180049,-75.15398239
3259811,0101000020110F0000003F82D733E65FC1DB72728D2F8E5241,18413380,24,2,2024-07-14 22:44:00+00,7/14/24,18:44:00,18,2.02E+11,2000 BLOCK E RUSH ST,800,Other Assaults,39.98794208,-75.11884314
3259829,0101000020110F000005541618C1E15FC1F89EE1B0C1945241,18308039,2,1,2024-07-14 20:21:00+00,7/14/24,16:21:00,16,2.02E+11,1500 BLOCK BENNER ST,2600,All Other Offenses,40.03423706,-75.07792496
3259913,0101000020110F0000A2976EC656E95FC10674E4403D965241,18414509,35,3,2024-07-14 11:43:00+00,7/14/24,7:43:00,7,2.02E+11,1600 BLOCK W CHAMPLOST AV,700,Motor Vehicle Theft,40.04467885,-75.14769463
3259981,0101000020110F00001D3987AC3FE55FC16041969473955241,18381188,2,2,2024-07-14 06:41:00+00,7/14/24,2:41:00,2,2.02E+11,5600 BLOCK RISING SUN AV,700,Motor Vehicle Theft,40.03913101,-75.11006955
3260076,0101000020110F000088B39AD458EC5FC1CE8FBA379B8B5241,18380518,9,1,2024-07-14 22:10:00+00,7/14/24,18:10:00,18,2.02E+11,2300 BLOCK BROWN ST,700,Motor Vehicle Theft,39.96976009,-75.17536473
3260136,0101000020110F0000AA9F345DE8EA5FC158F271C70B8B5241,18381076,9,1,2024-07-14 14:44:00+00,7/14/24,10:44:00,10,2.02E+11,600 BLOCK N 15th St,700,Motor Vehicle Theft,39.96580994,-75.16212477
3144917,0101000020110F00001393C33356F25FC1269DA8690B895241,18425337,18,2,2024-07-15 22:05:00+00,7/15/24,18:05:00,18,2.02E+11,500 BLOCK S 54TH ST,600,Thefts,39.95169804,-75.23046278
3145695,0101000020110F000079B5C78B55F35FC1DD942BEBED895241,18424913,18,1,2024-07-15 17:04:00+00,7/15/24,13:04:00,13,2.02E+11,5900 BLOCK CHANCELLOR ST,400,Aggravated Assault No Firearm,39.95793696,-75.23963795
3145770,0101000020110F00004EDF58EA29DE5FC1576F9B1A77985241,18425370,7,1,2024-07-15 12:01:00+00,7/15/24,8:01:00,8,2.02E+11,8200 BLOCK E ROOSEVELT BLVD,600,Thefts,40.06035247,-75.04489647
3146281,0101000020110F0000A9D1F887F3EB5FC152ECE398CC8F5241,18426055,39,3,2024-07-15 13:56:00+00,7/15/24,9:56:00,9,2.02E+11,N 27TH ST & W INDIANA AV,600,Theft from Vehicle,39.9993126,-75.17172478
3146501,0101000020110F0000DBC1BA5FEFE55FC1852E0F4069935241,18427223,25,2,2024-07-16 02:31:00+00,7/15/24,22:31:00,22,2.02E+11,4900 BLOCK BOUDINOT ST,400,Aggravated Assault Firearm,40.02476009,-75.11638291
3148812,0101000020110F0000F660B8DDC3F25FC151B99AB503845241,18427309,12,1,2024-07-15 19:00:00+00,7/15/24,15:00:00,15,2.02E+11,6900 BLOCK GARMAN ST,600,Theft from Vehicle,39.91621849,-75.23440329
3149445,0101000020110F00007FE5948226E35FC1F8C83330C4975241,18425028,2,2,2024-07-15 22:47:00+00,7/15/24,18:47:00,18,2.02E+11,6800 BLOCK RISING SUN AV,600,Thefts,40.05543182,-75.09076785
3149698,0101000020110F00009065A74F94E95FC149F70B265C925241,18426639,39,2,2024-07-15 04:49:00+00,7/15/24,0:49:00,0,2.02E+11,4200 BLOCK N BROAD ST,600,Thefts,40.01735509,-75.14990578
3149809,0101000020110F0000D0B1BB0BD7EA5FC14AFA87DA19895241,18427095,9,4,2024-07-15 17:48:00+00,7/15/24,13:48:00,13,2.02E+11,1300 BLOCK MARKET ST,600,Thefts,39.95209582,-75.16150248
3149979,0101000020110F00007761366369EB5FC18F184A1B5E885241,18425261,9,4,2024-07-15 18:51:00+00,7/15/24,14:51:00,14,2.02E+11,1500 BLOCK SPRUCE ST,600,Thefts,39.94692408,-75.16676092
3150311,0101000020110F0000A9C3074DD5EA5FC1A42839131A895241,18427116,9,4,2024-07-15 19:13:00+00,7/15/24,15:13:00,15,2.02E+11,N 13TH ST  & MARKET ST,400,Aggravated Assault No Firearm,39.95210192,-75.16143978
3150689,0101000020110F0000B848CDA898F25FC12C912B04C18A5241,18426823,19,2,2024-07-15 18:22:00+00,7/15/24,14:22:00,14,2.02E+11,5600 BLOCK RACE ST,600,Theft from Vehicle,39.96375096,-75.23285076
3150935,0101000020110F000012D6680BCADD5FC15E1CBA964F985241,18425078,8,1,2024-07-15 22:22:00+00,7/15/24,18:22:00,18,2.02E+11,2600 BLOCK HOLME AV,600,Theft from Vehicle,40.05926573,-75.04145158
3151050,0101000020110F000066E59FD61EE05FC16375696EFE965241,18425984,2,3,2024-07-15 13:00:00+00,7/15/24,9:00:00,8,2.02E+11,2100 BLOCK COTTMAN AV,600,Thefts,40.04999257,-75.06289594
3151382,0101000020110F0000EBE75A1069EB5FC1B3340129BC865241,18424851,3,3,2024-07-15 15:11:00+00,7/15/24,11:11:00,11,2.02E+11,1200 BLOCK S BROAD ST,600,Theft from Vehicle,39.93540979,-75.16674929
3153147,0101000020110F00004ADC07166CEE5FC15538BDF77E825241,18427744,1,2,2024-07-15 15:37:00+00,7/15/24,11:37:00,11,2.02E+11,2600 BLOCK PENROSE AV,600,Thefts,39.90550404,-75.19445413
3154250,0101000020110F0000C7BA8B8D97DF5FC15D9CA258E3935241,18427882,15,2,2024-07-15 12:27:00+00,7/15/24,8:27:00,8,2.02E+11,6300 BLOCK FRANKFORD AV,600,Thefts,40.0281196,-75.05803478
3154470,0101000020110F0000C7BA8B8D97DF5FC15D9CA258E3935241,18427886,15,2,2024-07-15 19:12:00+00,7/15/24,15:12:00,15,2.02E+11,6300 BLOCK FRANKFORD AV,600,Thefts,40.0281196,-75.05803478
3154489,0101000020110F000014AA5BC66FF35FC13B60C1239A805241,18427954,12,1,2024-07-15 07:21:00+00,7/15/24,3:21:00,3,2.02E+11,8200 BLOCK BARTRAM AV,600,Thefts,39.89213892,-75.24058042
